keggId,similarity
C02777,0.4444444444444444
C02778,0.5185185185185185
C02779,0.6363636363636364
C02780,0.6956521739130435
C02782,0.7272727272727273
C02785,0.3181818181818182
C02787,0.5333333333333333
C02791,0.7368421052631579
C02796,0.6666666666666666
C02798,0.5
C02800,0.7368421052631579
C02801,0.1875
C02802,0.208955223880597
C02804,0.7777777777777778
C02807,0.5833333333333334
C02809,0.4827586206896552
C02811,0.3902439024390244
C02814,0.7368421052631579
C02817,0.45161290322580644
C02821,0.358974358974359
C02822,0.35
C02823,0.1553398058252427
C02824,0.6666666666666666
C02825,0.4
C02827,0.5384615384615384
C02835,0.631578947368421
C02837,0.9473684210526315
C02838,0.5333333333333333
C02845,0.5333333333333333
C02846,0.7368421052631579
C02855,0.3870967741935484
C02864,0.37209302325581395
C02868,0.48484848484848486
C02876,0.5263157894736842
C02879,0.27450980392156865
C02880,0.2909090909090909
C02887,0.4117647058823529
C02888,0.5384615384615384
C02890,0.4444444444444444
C02892,0.4827586206896552
C02894,0.32
C02895,0.5
C02899,0.5142857142857142
C02906,0.42424242424242425
C02909,0.6363636363636364
C02912,0.5333333333333333
C02915,0.4444444444444444
C02916,0.5161290322580645
C02917,0.5333333333333333
C02918,0.6
C02919,0.3783783783783784
C02920,0.45161290322580644
C02922,0.45161290322580644
C02923,0.7368421052631579
C02927,0.4
C02930,0.7
C02932,0.6666666666666666
C02933,0.7
C02934,0.5161290322580645
C02937,0.6086956521739131
C02938,0.6363636363636364
C02939,0.1875
C02943,0.36363636363636365
C02944,0.16901408450704225
C02946,0.6
C02947,0.48484848484848486
C02948,0.6666666666666666
C02949,0.208955223880597
C02951,0.5925925925925926
C02952,0.6956521739130435
C00209,0.5
C00212,0.41379310344827586
C00213,0.625
C00214,0.4444444444444444
C00217,0.8
C00218,0.3333333333333333
C00219,0.4375
C00221,0.6363636363636364
C02953,0.4444444444444444
C02954,0.5833333333333334
C02962,0.5384615384615384
C02964,0.42424242424242425
C02965,0.5384615384615384
C02970,0.15384615384615385
C02975,0.7619047619047619
C02977,0.2916666666666667
C02979,0.4
C02980,0.5185185185185185
C02982,0.48484848484848486
C02983,0.7692307692307693
C02985,0.56
C02989,0.7
C02990,0.42105263157894735
C02991,0.7619047619047619
C02993,0.47058823529411764
C02994,0.7
C02995,0.3783783783783784
C02997,0.6666666666666666
C02999,0.45714285714285713
C03001,0.5333333333333333
C03002,0.5
C03003,0.5333333333333333
C03004,0.75
C03005,0.7619047619047619
C03012,0.6363636363636364
C03015,0.6
C03019,0.34146341463414637
C03027,0.4117647058823529
C03028,0.3
C03030,0.47619047619047616
C03032,0.5142857142857142
C03034,0.3404255319148936
C03035,0.18181818181818182
C03036,0.47058823529411764
C03037,0.6363636363636364
C03040,0.47058823529411764
C03042,0.5161290322580645
C03043,0.6956521739130435
C03044,0.5
C03045,0.5161290322580645
C03046,0.5
C03047,0.45454545454545453
C03049,0.45714285714285713
C03052,0.42424242424242425
C03056,0.6666666666666666
C03057,0.7619047619047619
C03058,0.208955223880597
C03062,0.4444444444444444
C03063,0.5454545454545454
C03064,0.631578947368421
C03065,0.5263157894736842
C03066,0.7619047619047619
C03067,0.7368421052631579
C03069,0.1875
C03070,0.43243243243243246
C03071,0.5555555555555556
C03074,0.4827586206896552
C03077,0.7619047619047619
C03078,0.5
C03079,0.7619047619047619
C03081,0.6956521739130435
C03082,0.6086956521739131
C03087,0.6666666666666666
C03088,0.4
C03089,0.5714285714285714
C03090,0.5
C03091,0.3684210526315789
C03092,0.6363636363636364
C03093,0.6956521739130435
C03098,0.7
C03107,0.7272727272727273
C03108,0.3333333333333333
C00021,0.3888888888888889
C00022,0.625
C00024,0.19672131147540983
C00025,0.8
C00026,0.7
C00027,0.16666666666666666
C00029,0.30434782608695654
C00031,0.6363636363636364
C00222,0.625
C00223,0.2028985507246377
C00224,0.32432432432432434
C00227,0.4444444444444444
C00230,0.7619047619047619
C00231,0.5
C00232,0.7058823529411765
C00233,0.7368421052631579
C03112,0.5142857142857142
C03113,0.2857142857142857
C03114,0.6666666666666666
C03115,0.2631578947368421
C03117,0.2916666666666667
C03124,0.7
C03134,0.26666666666666666
C03137,0.7142857142857143
C03139,0.6363636363636364
C03141,0.5714285714285714
C03145,0.6666666666666666
C03147,0.6153846153846154
C03149,0.25
C03150,0.42857142857142855
C03153,0.7619047619047619
C03154,0.391304347826087
C03160,0.2191780821917808
C03164,0.5384615384615384
C03166,0.45454545454545453
C03167,0.35294117647058826
C03169,0.48
C03170,0.27586206896551724
C03172,0.7
C03173,0.47058823529411764
C03174,0.43243243243243246
C03175,0.6153846153846154
